Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0004150867462158203,0.01760697364807129,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-Farthest Centroid Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.00041484832763671875,0.017110109329223633,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-All but Real Centroid Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0006756782531738281,0.017347097396850586,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0005280971527099609,0.01801276206970215,7,"[<Op (move p0 c01 c02)>, <Op (move p0 c02 c12)>, <Op (move p0 c12 c22)>, <Op (move p0 c22 c32)>, <Op (move p0 c32 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
Closest Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0006201267242431641,0.018245935440063477,5,"[<Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
Farthest Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0005640983581542969,0.01979684829711914,5,"[<Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0004138946533203125,0.020449161529541016,11,"[<Op (move p0 c01 c02)>, <Op (move p0 c02 c03)>, <Op (move p0 c03 c04)>, <Op (move p0 c04 c14)>, <Op (move p0 c14 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0005419254302978516,0.016644001007080078,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-Closest Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0004761219024658203,0.01615595817565918,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-Farthest Minimum Covering State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0003829002380371094,0.016448974609375,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
R-All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c25)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c35)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c01)']",['(at p0 c51)'],0.0003058910369873047,0.016538143157958984,7,"[<Op (move p0 c01 c00)>, <Op (move p0 c00 c01)>, <Op (move p0 c01 c11)>, <Op (move p0 c11 c21)>, <Op (move p0 c21 c31)>, <Op (move p0 c31 c41)>, <Op (move p0 c41 c51)>]"
