Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0003998279571533203,0.011745929718017578,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-Farthest Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.00021123886108398438,0.011819839477539062,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-All but Real Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.00041484832763671875,0.012059211730957031,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0003943443298339844,0.01230168342590332,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
Closest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0002770423889160156,0.011919736862182617,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
Farthest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0002770423889160156,0.011847734451293945,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0003840923309326172,0.013429880142211914,12,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c14)>, <Op (move p0 c14 c15)>, <Op (move p0 c15 c14)>, <Op (move p0 c14 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.00024127960205078125,0.011990785598754883,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-Closest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0002040863037109375,0.01253366470336914,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-Farthest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.0002079010009765625,0.012262105941772461,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
R-All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c05)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c15)', '(free c20)', '(free c21)', '(free c22)', '(free c25)', '(free c30)', '(free c34)', '(free c35)', '(free c40)', '(free c42)', '(free c43)', '(free c44)', '(free c45)', '(free c50)', '(free c51)', '(free c52)', '(free c53)', '(free c54)', '(free c55)', '(at p0 c23)']",['(at p0 c50)'],0.00035500526428222656,0.012246847152709961,8,"[<Op (move p0 c23 c13)>, <Op (move p0 c13 c12)>, <Op (move p0 c12 c11)>, <Op (move p0 c11 c10)>, <Op (move p0 c10 c20)>, <Op (move p0 c20 c30)>, <Op (move p0 c30 c40)>, <Op (move p0 c40 c50)>]"
